ID,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,Prompt,Response
fake_0,1,1,99,4,2,21,2,3,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent. I do not attend church. I am 21 years old. I am a woman. I am not very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",3
fake_1,1,-6,6,1,1,43,2,1,"Today is November 3, 2020. Racially, I am white. Ideologically, I am conservative. Politically, I am a strong democrat. I attend church. I am 43 years old. I am a woman. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_2,1,1,4,7,2,45,1,3,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong Republican. I do not attend church. I am 45 years old. I am a man. I am not very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",2
fake_3,6,1,2,1,2,67,1,-6,"Today is November 3, 2020. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am a strong democrat. I do not attend church. I am 67 years old. I am a man.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_4,3,1,2,7,2,63,2,1,"Today is November 3, 2020. Racially, I am asian. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am a strong Republican. I do not attend church. I am 63 years old. I am a woman. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_5,3,1,2,4,2,60,2,-7,"Today is November 3, 2020. Racially, I am asian. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am an independent. I do not attend church. I am 60 years old. I am a woman.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_6,1,1,1,1,1,74,1,2,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am extremely liberal. Politically, I am a strong democrat. I attend church. I am 74 years old. I am a man. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_7,1,1,1,6,1,72,2,2,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am extremely liberal. Politically, I am a weak Republican. I attend church. I am 72 years old. I am a woman. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_8,1,1,3,7,2,40,1,-6,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I do not attend church. I am 40 years old. I am a man.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",2
fake_9,1,1,6,1,2,40,2,1,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong democrat. I do not attend church. I am 40 years old. I am a woman. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_10,1,1,2,2,1,68,1,1,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am a weak Democrat. I attend church. I am 68 years old. I am a man. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_11,1,2,6,2,1,78,1,-6,"Today is November 3, 2020. Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am conservative. Politically, I am a weak Democrat. I attend church. I am 78 years old. I am a man.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_12,2,-6,2,1,2,56,2,-6,"Today is November 3, 2020. Racially, I am black. Ideologically, I am liberal. Politically, I am a strong democrat. I do not attend church. I am 56 years old. I am a woman.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_13,2,-6,6,1,1,49,2,1,"Today is November 3, 2020. Racially, I am black. Ideologically, I am conservative. Politically, I am a strong democrat. I attend church. I am 49 years old. I am a woman. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_14,1,1,5,3,2,33,2,2,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am an independent who leans Democratic. I do not attend church. I am 33 years old. I am a woman. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",3
fake_15,4,1,5,7,1,28,2,3,"Today is November 3, 2020. Racially, I am native American. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong Republican. I attend church. I am 28 years old. I am a woman. I am not very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_16,1,1,4,7,1,-9,1,-6,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong Republican. I attend church. I am a man.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",2
fake_17,1,-6,2,1,1,28,2,2,"Today is November 3, 2020. Racially, I am white. Ideologically, I am liberal. Politically, I am a strong democrat. I attend church. I am 28 years old. I am a woman. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_18,1,1,6,1,1,64,1,2,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong democrat. I attend church. I am 64 years old. I am a man. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_19,1,-7,5,7,1,32,1,3,"Today is November 3, 2020. Racially, I am white. Ideologically, I am slightly conservative. Politically, I am a strong Republican. I attend church. I am 32 years old. I am a man. I am not very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_20,1,1,3,1,1,51,2,4,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong democrat. I attend church. I am 51 years old. I am a woman. I am not at all interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_21,1,1,4,-9,1,67,2,1,"Today is November 3, 2020. Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. I attend church. I am 67 years old. I am a woman. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",3
fake_22,3,1,99,1,1,30,1,2,"Today is November 3, 2020. Racially, I am asian. I like to discuss politics with my family and friends. Politically, I am a strong democrat. I attend church. I am 30 years old. I am a man. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_23,1,2,3,7,2,26,2,2,"Today is November 3, 2020. Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I do not attend church. I am 26 years old. I am a woman. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",2
fake_24,2,2,2,3,2,80,1,3,"Today is November 3, 2020. Racially, I am black. I never discuss politics with my family or friends. Ideologically, I am liberal. Politically, I am an independent who leans Democratic. I do not attend church. I am 80 years old. I am a man. I am not very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_25,5,1,6,7,1,-9,1,1,"Today is November 3, 2020. Racially, I am hispanic. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong Republican. I attend church. I am a man. I am very interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
fake_26,1,-6,4,7,1,74,1,2,"Today is November 3, 2020. Racially, I am white. Ideologically, I am moderate. Politically, I am a strong Republican. I attend church. I am 74 years old. I am a man. I am somewhat interested in politics.. Question: How would this respondent describe the state of the economy these days in the United States?

Answer choices:
1. Very strong 2. Strong 3. Neither strong nor weak 4. Weak 5. Very weak

When answering, respond ONLY with a single number that corresponds to the option you choose. Do not include any additional text, punctuation or explanation.

My answer is
",4
